"","ABEV3.SA.Adjusted","AZUL4.SA.Adjusted","B3SA3.SA.Adjusted","BBAS3.SA.Adjusted","BBDC4.SA.Adjusted","BBSE3.SA.Adjusted","BPAC11.SA.Adjusted","BRDT3.SA.Adjusted","BRFS3.SA.Adjusted","BRML3.SA.Adjusted","BTOW3.SA.Adjusted","CCRO3.SA.Adjusted","CIEL3.SA.Adjusted","CMIG4.SA.Adjusted","COGN3.SA.Adjusted","CSNA3.SA.Adjusted","CYRE3.SA.Adjusted","ELET3.SA.Adjusted","EQTL3.SA.Adjusted","GGBR4.SA.Adjusted","GOAU4.SA.Adjusted","GOLL4.SA.Adjusted","IRBR3.SA.Adjusted","ITSA4.SA.Adjusted","ITUB4.SA.Adjusted","JBSS3.SA.Adjusted","KLBN11.SA.Adjusted","LAME4.SA.Adjusted","LREN3.SA.Adjusted","MGLU3.SA.Adjusted","MRFG3.SA.Adjusted","MRVE3.SA.Adjusted","MULT3.SA.Adjusted","PETR3.SA.Adjusted","PETR4.SA.Adjusted","RADL3.SA.Adjusted","RAIL3.SA.Adjusted","RENT3.SA.Adjusted","SBSP3.SA.Adjusted","SULA11.SA.Adjusted","SUZB3.SA.Adjusted","UGPA3.SA.Adjusted","USIM5.SA.Adjusted","VALE3.SA.Adjusted","VVAR3.SA.Adjusted","WEGE3.SA.Adjusted","YDUQ3.SA.Adjusted"
"250",15.736688,34.720001,26.428972,43.379448,31.748905,23.234854,25.538816,22.627184,22.93,12.307691,41.513401,11.198285,9.070933,11.84781,9.092172,8.728005,14.314451,26.595936,15.156904,15.144644,7.13782,23.59,26.280188,11.710979,34.897041,12.020654,16.201479,19.653009,36.806946,5.361881,5.56,11.495286,23.687063,26.749746,24.155787,11.485741,17.120001,27.648006,35.049919,25.600407,35.422089,24.319641,9.592963,49.008404,4.04,17.745985,24.03175
"251",15.960801,35.150002,26.552212,43.261787,32.296188,22.500319,25.577795,22.679497,23.549999,12.50305,44.2612,11.619136,9.453555,12.033757,9.46772,8.799254,14.368845,26.700684,15.397643,15.572898,7.31215,23.48,26.210466,11.865549,35.427208,11.922924,16.562145,20.428913,37.601349,5.34398,5.59,11.970955,23.982292,27.289474,24.659035,12.070397,17.200001,28.294428,35.484032,25.845568,37.545456,25.099794,9.907165,50.205326,4.01,17.941429,25.737289
"252",16.418774,35.91,26.798681,43.895332,32.19593,23.133537,25.265989,22.452789,23.450001,12.410022,45.961201,11.811264,10.34945,12.246258,9.546782,8.888314,14.595482,27.049669,15.597938,15.173842,7.283094,23.25,25.672258,11.783719,35.185394,11.883833,16.505196,20.4093,37.654274,5.395889,5.51,11.856443,23.785471,27.156912,24.446121,12.546418,17.469999,28.153852,35.701092,26.307604,38.024929,25.749926,10.142816,49.653622,4.42,18.078234,26.113089
"253",16.847513,37.200001,27.367453,44.076347,31.987823,23.429041,25.236755,22.496387,22.950001,12.307691,44.557701,12.259561,9.994825,12.272809,9.734555,8.781441,15.003431,27.014753,15.663419,14.813719,7.108765,24.959999,25.156092,11.638239,34.971466,12.196566,16.286898,20.134241,36.815777,5.298924,5.55,11.750739,23.313108,26.986469,24.184822,12.641228,17.42,27.619871,37.267673,27.269382,38.024929,25.61508,9.995534,48.980354,4.51,18.263905,26.373255
"254",17.091116,37.470001,27.974144,45.099064,32.36557,23.640112,24.983416,22.932365,22.67,12.37281,45.071701,12.808496,10.172135,12.343704,10.080453,8.701287,15.275397,26.997295,16.02549,14.794252,7.108765,25.16,25.045336,11.810995,35.231903,12.401795,16.913317,20.124485,36.144974,5.340695,5.72,12.226405,23.332788,26.891781,24.049332,12.595798,18,27.516777,39.25893,27.269382,38.161919,25.798082,9.691152,49.186069,4.82,18.469116,27.558462
"255",17.247021,37,27.699236,44.574131,32.303867,23.749868,24.944439,22.731815,22.43,12.354204,45.7141,12.314455,9.798847,12.246258,9.971743,8.567696,14.958104,26.24695,16.092897,14.50226,6.973176,24.370001,25.330299,11.738256,34.68314,12.333385,17.406858,19.987003,36.012535,5.280125,5.72,12.155937,23.765791,26.806561,24.029978,12.783442,17.85,27.010834,39.25893,28.146301,41.391006,25.571741,9.563506,48.952297,4.98,18.10755,27.943895
"256",17.34446,37,28.296448,44.14875,32.458061,23.977829,25.334194,22.958523,22.219999,12.279781,47.3549,12.305305,9.55621,12.095711,10.129868,8.852691,14.822122,26.744329,16.092897,14.531461,6.934436,23.889999,26.280188,11.747348,34.580833,12.851349,17.435335,20.016468,36.806946,5.22135,5.65,12.023807,23.814995,27.024347,24.020298,12.680732,18.219999,27.207586,38.475643,28.099161,43.211037,25.552479,9.808976,49.23283,5.05,18.488659,27.943895
"257",17.393181,37.049999,28.438641,44.311657,32.56591,24.509731,26.016272,23.106756,23.66,12.549564,46.208302,12.442539,9.780183,12.449907,10.347288,8.834877,15.456707,27.006025,16.085192,14.648256,7.031285,24.02,26.470161,11.765533,34.580833,13.095672,17.273985,20.104774,38.175079,5.205835,5.78,12.244022,23.962608,27.2516,24.349348,12.447659,18.809999,28.912813,38.862568,28.108589,42.046604,26.486736,9.799157,50.710278,4.93,18.371397,29.630163
"258",17.539343,36.360001,28.817825,43.940582,32.897404,25.024746,27.175797,23.045719,24.049999,12.642593,45.466999,12.351049,9.724191,12.290602,10.060687,8.76363,15.465772,28.236378,15.946528,15.076511,7.128136,24.209999,27.296562,11.756441,35.027271,13.222718,17.273985,20.06555,38.704624,5.197481,6.03,10.165181,23.893723,27.60195,24.58161,12.516791,18.57,29.212559,38.381268,28.664913,43.416523,26.977947,9.759883,51.205879,4.88,18.273678,29.19655
"259",17.539343,36.18,28.912617,43.705276,32.51965,24.568832,26.893225,22.845171,24.49,12.577474,43.984402,12.341902,9.938831,12.485402,9.981626,8.843784,15.583625,28.349857,16.206524,15.086245,7.166875,23.620001,27.24584,11.710979,34.738934,13.388858,17.511265,19.613783,37.954388,4.98266,6.03,12.314492,23.874041,27.734518,24.707422,12.321246,18.6,30.261921,39.173996,28.495188,44.620087,26.505999,9.867889,51.692131,4.8,18.39094,27.702999
"260",17.091116,35.5,28.220612,43.623817,32.373249,24.611044,26.698345,22.182487,23.26,12.568171,43.480301,12.259561,9.705524,12.458758,9.981626,8.719098,15.447643,28.079348,15.792454,15.057046,6.96349,22.809999,27.416819,11.656425,34.68314,13.291129,17.397367,19.171778,37.424839,4.834968,5.7,12.27045,24.051176,27.317883,24.320309,12.137553,18.6,29.793465,39.041874,28.881783,43.524155,26.197792,9.583144,51.505112,4.93,18.136864,28.184792
"261",16.740328,36,29.121168,44.528873,32.928204,25.033192,27.282982,22.975965,23.75,12.875165,43.935001,12.378498,9.528213,12.600454,10.712953,9.191123,15.556426,28.803593,15.985045,15.232241,7.186244,23.209999,27.391554,11.810995,34.915653,13.760227,17.463806,19.643255,38.122066,5.060235,5.72,12.772542,24.562902,27.60195,24.610645,12.224462,18.66,30.055832,39.777981,28.297173,44.854931,27.098341,9.543869,52.03812,5.16,18.342079,28.406414
"262",16.72084,36.060001,30.002766,44.302608,33.259624,25.320248,28.744568,23.246267,24.190001,13.265885,45.0816,13.064666,9.966827,12.830748,11.305919,9.235654,15.728674,29.649958,16.175711,15.563165,7.302465,23.43,27.841133,12.001936,34.869152,14.141371,17.88142,20.095015,39.22543,4.996981,5.87,13.080845,24.700676,27.895489,24.7171,12.303471,19.309999,30.186958,40.750015,29.240099,46.91959,27.791809,9.62242,52.505665,5.49,18.39094,29.003836
"263",17.490623,35.060001,30.55258,43.732422,33.529438,25.379349,28.54969,23.62993,24.450001,13.331006,45.437401,13.430624,10.162807,12.458758,11.335567,8.710192,15.583625,29.946659,16.196896,15.222508,7.06034,23.17,27.920258,12.265613,35.492306,14.463877,17.852945,20.06555,39.957989,4.994002,5.8,13.494851,24.661314,26.910721,23.971912,12.860475,19.75,29.99021,41.325687,28.976078,48.025307,28.022966,9.543869,39.610687,5.35,18.684103,28.300421
"264",17.41267,34.799999,29.907969,45.189571,33.097748,25.370907,28.257372,23.359623,23.85,13.489154,47.246201,14.318069,10.657413,12.467701,11.197208,8.941751,15.474837,32.066936,16.678371,15.222508,7.128136,23.049999,27.359827,12.065579,35.231903,14.366146,17.64414,20.301287,40.240524,5.313847,5.91,13.151315,24.946699,27.497791,24.55258,12.463461,19.549999,29.887217,41.90136,28.95722,46.978298,27.473969,9.524232,39.966022,5.67,18.772047,29.861423
"265",17.510109,35.950001,29.832134,45.777851,33.020702,25.885923,28.530203,23.193951,23.68,13.489154,47.5625,13.906368,10.816064,12.396806,11.800059,9.24456,15.520167,32.54686,16.948,15.718894,7.408999,24.059999,27.166716,12.201966,35.455112,14.952521,17.890913,20.20303,40.090431,5.255665,6.25,13.124888,25.291132,27.876551,24.794523,12.317296,19.780001,31.105091,40.589581,29.937862,45.598598,27.295788,9.720608,43.575493,5.77,18.977261,31.316435
"266",17.061882,37.110001,29.832134,46.936325,34.886051,26.22364,28.832264,23.237551,23.540001,13.535668,49.4207,13.613603,11.14269,12.263959,11.296038,9.084249,15.420444,32.634151,16.976887,15.232241,7.2153,24.719999,26.995735,12.274706,36.068981,14.74729,17.729561,20.694117,40.161011,5.342787,6.08,13.212975,25.615881,27.980707,24.755814,12.24619,19.65,31.198843,40.929325,30.267885,45.011494,27.546206,9.632239,42.546886,6,18.410482,29.967419
"267",17.646528,37.200001,30.277676,47.162594,34.45438,26.510696,28.91996,23.202671,23.889999,13.303097,47.5229,13.540411,11.226679,12.140055,11.473927,8.995189,15.16661,32.808643,16.988443,15.378238,7.27341,24.92,27.486542,12.311077,36.110844,14.532287,18.080736,20.20303,40.302284,5.334728,6.4,13.036802,25.704449,28.425747,24.968725,12.335073,19.34,30.730385,41.740925,31.144806,45.608387,26.958683,9.514412,43.248211,5.96,19.182468,29.19655
"268",17.977827,38.040001,30.590498,48.058605,35.215603,26.696442,29.787167,23.41194,23.700001,13.396126,47.394402,13.577006,10.93738,12.042608,11.612286,8.817065,15.547363,32.119312,16.93837,15.563165,7.263724,26.98,27.705017,12.547479,36.929642,14.67888,18.337,20.261967,40.602394,5.283114,6.6,12.904672,26.226017,28.747694,25.191313,12.34495,19.34,30.77721,41.155819,31.399399,45.999786,27.348759,9.602781,41.780109,5.99,19.250877,29.042377
"269",18.162962,38.59,31.263546,49.461445,35.231056,26.595127,29.329205,23.534012,25.32,13.377519,45.466999,13.531261,10.433441,12.095711,11.523342,8.799254,15.547363,32.171684,16.728447,15.495034,7.254039,27.59,27.467543,12.156507,35.357178,14.639788,18.887487,20.330755,40.134602,5.236273,6.69,13.072036,25.930792,28.927599,25.239702,12.111877,19.51,30.16827,40.636772,30.437609,46.273777,27.44989,9.62242,41.630493,5.79,19.592894,28.3486
"270",17.627039,37.299999,30.524143,46.447598,33.573181,25.430008,28.676361,22.409195,24.18,13.117041,43.935001,12.689561,9.658865,11.62646,11.088499,8.291605,15.29353,31.02862,16.651411,14.920782,6.895696,26.790001,27.230074,11.638239,33.86845,13.711363,18.365471,19.741411,38.139736,5.063213,6.26,12.693264,25.143518,28.416279,24.668713,11.797823,18.959999,29.381271,38.796505,30.003866,46.821739,26.294106,9.180574,39.704193,5.29,18.899082,27.375381
"271",18.270149,36.18,29.386595,46.755314,34.082111,25.514435,29.816401,21.807549,23.209999,12.884467,43.5891,12.808496,9.985492,11.759306,11.048967,8.478632,14.813055,30.71446,16.441486,14.823452,6.944121,26.360001,27.166716,11.656425,33.989414,14.00455,18.602755,19.849426,38.263336,4.976692,6.03,12.534707,24.976221,27.914423,24.281601,11.900532,18.82,29.75598,37.531918,29.796423,47.575188,25.971451,9.268943,38.890659,5.45,18.732964,27.751179
"272",17.753712,37,29.699423,46.818676,34.444538,25.531321,31.180548,21.90346,23.5,12.940285,44.4687,12.964028,9.892169,11.86551,11.029201,8.772535,15.075954,31.229303,16.350967,14.940249,6.944121,27.030001,28.24645,12.02921,34.715172,13.926367,18.280052,20.06555,38.395767,5.072169,5.93,12.754923,24.936859,27.715578,24.320309,11.89658,19.440001,31.180058,39.815727,30.569622,46.929371,25.976265,9.445681,40.358761,5.56,18.566835,28.146246
"273",18.231171,37.200001,29.178045,45.433941,34.244026,24.948761,31.229267,22.322001,23.120001,12.782137,43.836201,12.94573,10.321452,11.591059,11.266388,8.567696,15.13035,31.246758,16.081341,15.037579,6.944121,27.82,28.255951,11.947382,34.324371,14.024096,17.843454,20.20303,37.954388,4.932831,5.71,12.71969,24.769566,27.365227,24.039656,11.703012,19.299999,30.646074,36.097458,30.513044,45.686665,25.957001,9.406406,39.292751,5.52,18.459341,28.69549
"274",18.192196,38.259998,29.500351,48.230564,34.93034,24.416861,32.203663,22.252241,23.299999,12.614685,45.8624,12.982326,10.330787,11.759306,11.197208,8.799254,14.90371,31.185656,16.02549,15.086245,7.06034,28.540001,29.41481,12.147413,35.143173,14.219554,17.283472,19.564608,39.419601,4.91702,5.58,12.464239,24.710518,28.349998,24.891302,11.706964,19.6,31.170708,36.003086,31.21081,44.375462,25.855871,9.406406,41.424774,5.56,18.4398,28.261877
"275",17.919361,38.400002,29.424517,47.135448,34.390598,23.969385,33.129333,22.897488,22.549999,12.651896,45.832699,12.579773,10.246796,11.954105,11.137913,8.888314,14.80399,32.119312,16.252748,15.212774,7.09908,28.65,28.70553,11.883735,34.342983,14.053415,17.206514,19.161922,38.395767,4.812597,5.61,12.288066,24.897493,29.022293,25.210669,11.467964,19.059999,31.348761,36.163517,31.116516,44.884289,26.583052,9.445681,42.53754,5.45,18.234587,28.936384
"276",18.114243,38.599998,30.675814,49.542896,35.701397,24.197344,33.324215,23.141632,22.82,12.930982,46.949699,12.918283,10.545427,12.148906,11.464045,9.021908,15.148478,32.398552,16.235413,15.310104,7.166875,28.5,29.129843,12.183783,35.254826,14.17069,17.244518,19.544996,39.419601,5.092753,5.58,12.710883,25.320654,29.628305,26.081671,11.610177,19.639999,32.22007,38.088715,31.540833,44.081905,26.977947,9.494775,42.696503,5.45,18.410482,30.362488
"277",18.016802,38.5,30.637896,49.606251,35.470062,23.941231,33.129333,22.87133,22.66,12.856559,46.801399,12.808496,10.22813,12.219707,10.752483,9.030812,14.958104,31.683035,16.177635,15.066778,7.089396,28.91,28.860645,12.02921,34.891956,14.483421,17.415541,19.161922,38.969494,4.892254,5.8,12.33211,25.064789,29.401047,25.975216,11.556848,19.77,32.023315,37.409233,31.842567,44.698372,27.473969,9.229668,42.902225,5.28,18.469116,28.782213
"278",17.72448,38.880001,30.30611,49.117519,34.660423,23.915281,33.441139,22.069132,22.26,12.884467,46.919998,13.000625,9.948163,12.352554,10.673421,9.164405,15.230069,30.915142,16.175711,15.134911,7.07971,28.26,29.034853,11.783719,34.333675,14.659333,17.244518,19.397659,39.048912,5.028603,5.65,12.464239,24.995905,29.060169,25.897791,11.373154,19.870001,32.126328,37.022305,31.540833,44.913643,26.833471,9.200212,42.313114,5.47,18.645008,28.16552
"279",17.851152,38.66,31.092915,49.32568,34.953461,24.218008,32.817528,21.9209,22.16,12.949588,46.9991,13.092113,10.097479,12.405656,10.910608,9.048626,15.075954,31.150742,16.335562,15.125177,7.00223,28.02,29.161476,12.02921,35.124565,14.454103,17.491549,19.486063,39.366703,5.062029,5.68,12.437814,25.222246,29.599895,26.497816,11.701035,19.629999,32.013977,36.795815,31.785995,45.549671,26.920156,9.05293,42.53754,5.28,18.947945,28.319693
